	sequences per sample	iteration	ASIM94	ASIM88	ASIM3	ASIM4	ASIM20	ASIM91	ASIM18	ASIM89	ASIM86	ASIM24	ASIM85	ASIM90	ASIM92	ASIM12	ASIM1	ASIM87	ASIM14	ASIM8	ASIM25	ASIM2	ASIM93	ASIM13	ASIM23	ASIM15	ASIM10	ASIM16	ASIM9	ASIM11	ASIM17	ASIM26	ASIM21	ASIM7	ASIM6	ASIM5	ASIM22	ASIM19
alpha_rarefaction_7000_4.txt	7000	4	338.035714286	n/a	703.0	n/a	315.8	n/a	307.5	480.395833333	475.0	230.111111111	n/a	432.255319149	n/a	347.789473684	641.095238095	n/a	210.666666667	396.857142857	483.774193548	626.625	n/a	258.0	220.75	222.555555556	246.363636364	202.090909091	1388.0	331.6	454.5	309.285714286	251.3	297.0	305.789473684	179.052631579	428.0	232.0
alpha_rarefaction_7000_5.txt	7000	5	347.666666667	n/a	684.14084507	n/a	567.0	n/a	250.9375	484.875	482.40625	374.0	n/a	414.270833333	n/a	273.0	711.46875	n/a	305.5	358.0	480.028571429	608.636363636	n/a	417.333333333	393.875	434.0	554.5	310.142857143	168.428571429	259.3125	229.272727273	274.857142857	338.0	246.230769231	411.714285714	385.0	354.2	273.166666667
alpha_rarefaction_7000_6.txt	7000	6	343.333333333	n/a	666.263888889	n/a	200.066666667	n/a	284.769230769	496.066666667	466.636363636	339.0	n/a	433.882352941	n/a	286.956521739	789.113207547	n/a	235.0	245.111111111	538.142857143	690.03030303	n/a	421.75	372.75	278.090909091	306.0	296.666666667	195.142857143	343.5	160.5	269.34375	223.2	201.4	391.071428571	274.333333333	620.0	260.428571429
alpha_rarefaction_7000_7.txt	7000	7	330.714285714	n/a	630.676056338	n/a	265.0	n/a	219.352941176	501.734693878	466.029411765	289.6	n/a	408.716981132	n/a	385.235294118	573.47826087	n/a	264.857142857	318.428571429	906.176470588	661.135135135	n/a	422.75	304.0	213.615384615	503.166666667	251.333333333	251.0	381.0	323.0	271.724137931	400.166666667	255.866666667	449.214285714	214.0	337.428571429	237.6
alpha_rarefaction_7000_8.txt	7000	8	346.666666667	n/a	663.438356164	n/a	357.8	n/a	253.0	508.127659574	470.666666667	295.25	n/a	419.632653061	n/a	254.789473684	538.333333333	n/a	352.2	233.0	556.291666667	757.558823529	n/a	278.625	177.428571429	257.909090909	569.0	122.6	305.5	365.75	302.25	327.047619048	246.583333333	294.153846154	226.473684211	235.333333333	582.0	380.0
alpha_rarefaction_7000_9.txt	7000	9	329.714285714	n/a	719.513513514	n/a	305.272727273	n/a	265.882352941	455.882352941	491.875	315.0	n/a	423.06	n/a	340.0	555.558441558	n/a	357.0	269.166666667	564.64	640.763157895	n/a	328.2	374.0	808.666666667	393.2	192.545454545	249.0	308.066666667	346.6	274.772727273	198.461538462	234.25	266.103448276	230.714285714	441.0	211.666666667
alpha_rarefaction_7250_0.txt	7250	0	n/a	n/a	670.9	n/a	274.25	n/a	272.5	489.9	466.333333333	346.111111111	n/a	428.58490566	n/a	309.045454545	628.875	n/a	212.0	662.0	695.142857143	755.428571429	n/a	377.0	258.0	276.461538462	230.0	296.666666667	257.0	351.833333333	197.066666667	203.8	334.666666667	323.75	334.894736842	248.058823529	289.0	422.142857143
alpha_rarefaction_7250_1.txt	7250	1	n/a	n/a	670.038461538	n/a	357.8	n/a	259.4	506.565217391	479.0	315.545454545	n/a	410.716981132	n/a	390.2	682.114754098	n/a	189.333333333	236.0	934.066666667	628.071428571	n/a	316.428571429	320.375	287.333333333	299.0	369.0	382.75	311.5	369.0	331.8	242.0	281.5	262.0	178.136363636	359.375	207.111111111
alpha_rarefaction_7250_2.txt	7250	2	n/a	n/a	633.573170732	n/a	386.0	n/a	242.375	496.4375	520.0	504.0	n/a	408.222222222	n/a	273.3	598.013888889	n/a	228.0	331.0	432.454545455	633.06	n/a	561.0	528.2	303.5	693.6	192.333333333	419.333333333	322.666666667	329.857142857	270.105263158	279.666666667	330.230769231	301.571428571	281.157894737	390.2	278.5
alpha_rarefaction_7250_3.txt	7250	3	n/a	n/a	692.383561644	n/a	341.5	n/a	240.0	500.12244898	486.40625	218.0	n/a	417.942307692	n/a	458.866666667	683.015384615	n/a	298.25	499.75	505.5	555.775510204	n/a	232.75	255.714285714	383.25	252.875	161.333333333	260.0	404.545454545	230.0	317.0	457.5	272.333333333	393.055555556	277.555555556	481.2	297.0
alpha_rarefaction_7250_4.txt	7250	4	n/a	n/a	758.493150685	n/a	266.0	n/a	279.2	498.25	482.529411765	272.272727273	n/a	400.654545455	n/a	357.55	672.967741935	n/a	328.5	255.625	735.64	608.695652174	n/a	377.0	358.333333333	317.111111111	411.5	193.333333333	1497.0	634.142857143	269.111111111	321.038461538	231.769230769	278.75	327.476190476	245.0	306.5	247.3
alpha_rarefaction_7250_5.txt	7250	5	n/a	n/a	675.125	n/a	269.75	n/a	253.352941176	492.591836735	474.5	235.272727273	n/a	402.654545455	n/a	354.866666667	584.785714286	n/a	497.0	258.666666667	659.1	577.534883721	n/a	239.166666667	257.333333333	284.0	266.0	179.0	181.0	475.75	177.0	287.6	327.333333333	183.714285714	335.5625	362.25	282.142857143	276.5
alpha_rarefaction_7250_6.txt	7250	6	n/a	n/a	634.0	n/a	308.1	n/a	235.0	506.9375	479.757575758	508.142857143	n/a	399.267857143	n/a	486.833333333	590.763157895	n/a	231.0	484.25	433.285714286	641.023255814	n/a	231.0	244.583333333	365.375	223.071428571	197.666666667	136.0	333.083333333	195.333333333	285.375	240.5	263.1	381.75	240.333333333	472.0	175.076923077
alpha_rarefaction_7250_7.txt	7250	7	n/a	n/a	662.539473684	n/a	766.25	n/a	232.058823529	486.22	504.46875	235.272727273	n/a	412.307692308	n/a	432.894736842	673.818181818	n/a	315.5	342.0	805.142857143	663.857142857	n/a	230.0	287.333333333	351.6	341.111111111	210.857142857	372.333333333	375.769230769	186.076923077	268.37037037	206.0	197.75	337.0	158.105263158	366.0	632.2
alpha_rarefaction_7250_8.txt	7250	8	n/a	n/a	632.928571429	n/a	433.0	n/a	309.571428571	502.82	491.676470588	354.6	n/a	421.222222222	n/a	486.0	830.849056604	n/a	177.0	201.428571429	491.848484848	612.25	n/a	265.0	260.909090909	255.714285714	266.0	185.6	531.5	482.5	265.0	326.2	278.1	217.1875	392.052631579	276.235294118	279.5	271.857142857
alpha_rarefaction_7250_9.txt	7250	9	n/a	n/a	751.614285714	n/a	274.25	n/a	339.5	479.117647059	455.571428571	312.0	n/a	384.0	n/a	492.5	595.933333333	n/a	318.428571429	348.5	586.875	598.255319149	n/a	231.0	285.0	340.5	296.090909091	199.666666667	140.333333333	277.8125	282.625	311.75	426.5	267.166666667	422.071428571	346.0	293.0	206.333333333
alpha_rarefaction_7500_0.txt	7500	0	n/a	n/a	657.397590361	n/a	403.857142857	n/a	239.0	n/a	n/a	286.153846154	n/a	417.418181818	n/a	270.076923077	641.741935484	n/a	478.2	237.0	629.619047619	626.466666667	n/a	425.0	344.111111111	246.176470588	299.0	317.5	278.5	312.2	193.5	302.5	475.6	241.1875	356.526315789	249.526315789	259.428571429	286.625
alpha_rarefaction_7500_1.txt	7500	1	n/a	n/a	717.973684211	n/a	244.214285714	n/a	281.4375	n/a	n/a	361.75	n/a	418.944444444	n/a	420.882352941	645.720588235	n/a	318.428571429	484.25	432.675675676	723.0	n/a	198.5	235.0	382.090909091	316.909090909	160.090909091	285.142857143	438.545454545	286.0	310.777777778	261.875	226.066666667	277.96875	228.833333333	367.0	430.666666667
alpha_rarefaction_7500_2.txt	7500	2	n/a	n/a	632.6	n/a	359.333333333	n/a	231.4	n/a	n/a	358.125	n/a	409.642857143	n/a	398.153846154	689.564516129	n/a	185.909090909	240.0	547.636363636	648.5	n/a	295.666666667	357.8	274.1	244.076923077	211.5	278.5	360.25	182.0	239.033333333	385.142857143	267.714285714	364.619047619	233.833333333	416.0	209.333333333
alpha_rarefaction_7500_3.txt	7500	3	n/a	n/a	646.83908046	n/a	326.363636364	n/a	211.55	n/a	n/a	241.0	n/a	406.018518519	n/a	368.157894737	620.158730159	n/a	260.076923077	452.5	737.64	634.625	n/a	342.0	365.0	486.111111111	338.5	206.0	453.0	422.363636364	466.666666667	280.433333333	209.769230769	243.1875	328.045454545	298.153846154	495.0	272.857142857
alpha_rarefaction_7500_4.txt	7500	4	n/a	n/a	723.405797101	n/a	320.428571429	n/a	411.333333333	n/a	n/a	378.0	n/a	410.222222222	n/a	353.434782609	660.086956522	n/a	296.0	487.428571429	620.551724138	778.757575758	n/a	864.0	285.833333333	268.5	285.6	207.0	296.666666667	414.5	540.6	247.4375	364.0	260.0	384.4	273.0	792.0	242.0
alpha_rarefaction_7500_5.txt	7500	5	n/a	n/a	701.164556962	n/a	540.6	n/a	360.8	n/a	n/a	418.666666667	n/a	410.222222222	n/a	379.166666667	536.176470588	n/a	403.6	323.125	542.228571429	727.5	n/a	218.125	353.666666667	444.3	401.625	158.083333333	278.5	453.333333333	284.333333333	304.714285714	243.571428571	341.25	382.75	307.142857143	372.0	241.0
alpha_rarefaction_7500_6.txt	7500	6	n/a	n/a	702.243589744	n/a	395.111111111	n/a	213.55	n/a	n/a	368.0	n/a	430.038461538	n/a	336.894736842	526.766233766	n/a	271.666666667	862.0	463.029411765	678.4	n/a	277.5	251.363636364	204.066666667	379.25	204.111111111	185.75	315.769230769	262.666666667	362.384615385	323.375	290.066666667	360.058823529	203.615384615	402.6	237.545454545
alpha_rarefaction_7500_7.txt	7500	7	n/a	n/a	728.8	n/a	344.833333333	n/a	244.05	n/a	n/a	321.111111111	n/a	411.0	n/a	345.454545455	782.166666667	n/a	288.875	454.2	545.451612903	649.217391304	n/a	318.428571429	369.111111111	241.571428571	277.666666667	164.0	177.5	367.0	567.25	344.0	417.428571429	236.105263158	297.166666667	193.444444444	523.2	277.666666667
alpha_rarefaction_7500_8.txt	7500	8	n/a	n/a	711.373333333	n/a	194.230769231	n/a	269.666666667	n/a	n/a	416.5	n/a	423.288461538	n/a	305.15	616.223684211	n/a	290.0	245.363636364	665.607142857	760.0	n/a	223.142857143	252.4	433.666666667	285.333333333	197.5	249.142857143	408.5	216.75	267.37037037	307.272727273	234.473684211	402.333333333	260.5	222.090909091	208.333333333
alpha_rarefaction_7500_9.txt	7500	9	n/a	n/a	694.461538462	n/a	333.666666667	n/a	249.157894737	n/a	n/a	402.3	n/a	403.375	n/a	358.526315789	602.263157895	n/a	329.857142857	346.5	434.243243243	566.016949153	n/a	319.0	206.769230769	316.545454545	526.0	153.25	165.272727273	457.090909091	363.166666667	323.64	288.333333333	340.25	398.066666667	243.789473684	415.2	236.0
alpha_rarefaction_7750_0.txt	7750	0	n/a	n/a	673.233333333	n/a	453.25	n/a	207.5	n/a	n/a	322.909090909	n/a	n/a	n/a	425.588235294	643.313432836	n/a	272.666666667	303.0	560.034482759	745.894736842	n/a	243.111111111	268.333333333	423.5	343.0	187.6	258.428571429	367.75	372.75	256.363636364	258.1	296.714285714	367.25	204.047619048	432.0	328.125
alpha_rarefaction_7750_1.txt	7750	1	n/a	n/a	655.303370787	n/a	580.666666667	n/a	247.058823529	n/a	n/a	455.25	n/a	n/a	n/a	288.565217391	667.0625	n/a	337.111111111	306.5	525.416666667	635.071428571	n/a	272.428571429	263.666666667	377.0	555.5	199.142857143	226.0	309.153846154	512.0	270.7	293.5	307.214285714	334.368421053	257.214285714	627.2	403.857142857
alpha_rarefaction_7750_2.txt	7750	2	n/a	n/a	691.5625	n/a	305.272727273	n/a	285.066666667	n/a	n/a	362.333333333	n/a	n/a	n/a	365.176470588	570.058139535	n/a	356.333333333	349.5	784.038461538	680.636363636	n/a	267.166666667	391.6	352.272727273	423.111111111	250.875	186.111111111	285.4375	254.0	268.6	246.909090909	214.375	393.052631579	245.619047619	1290.5	325.428571429
alpha_rarefaction_7750_3.txt	7750	3	n/a	n/a	714.846153846	n/a	239.4	n/a	317.0	n/a	n/a	618.6	n/a	n/a	n/a	667.545454545	678.044776119	n/a	342.0	222.5	687.5	698.731707317	n/a	413.0	233.1875	234.461538462	428.666666667	223.125	258.625	452.272727273	394.166666667	297.034482759	315.1	298.0	235.55	275.882352941	347.142857143	263.333333333
alpha_rarefaction_7750_4.txt	7750	4	n/a	n/a	646.469879518	n/a	378.0	n/a	263.75	n/a	n/a	295.0	n/a	n/a	n/a	327.05	662.59375	n/a	221.5	349.5	555.5625	648.069767442	n/a	438.25	224.071428571	361.333333333	312.461538462	198.666666667	287.6	482.5	291.0	286.375	297.875	307.25	424.0625	298.789473684	306.75	208.111111111
alpha_rarefaction_7750_5.txt	7750	5	n/a	n/a	666.7	n/a	212.588235294	n/a	330.0	n/a	n/a	397.111111111	n/a	n/a	n/a	312.5	681.0	n/a	265.272727273	337.0	586.96875	680.306122449	n/a	303.75	238.0	326.083333333	353.125	175.083333333	268.857142857	409.769230769	294.875	357.4	563.2	326.5	351.666666667	179.714285714	282.142857143	251.363636364
alpha_rarefaction_7750_6.txt	7750	6	n/a	n/a	684.5625	n/a	543.166666667	n/a	292.0	n/a	n/a	456.25	n/a	n/a	n/a	370.352941176	621.708333333	n/a	283.6	264.75	548.076923077	744.022222222	n/a	305.5	341.5	368.0	285.5	248.875	163.333333333	375.769230769	211.0	323.217391304	944.0	230.176470588	424.769230769	239.0625	267.111111111	231.272727273
alpha_rarefaction_7750_7.txt	7750	7	n/a	n/a	643.974683544	n/a	355.8	n/a	224.833333333	n/a	n/a	394.6	n/a	n/a	n/a	467.058823529	627.818181818	n/a	498.166666667	622.0	568.777777778	568.245283019	n/a	317.428571429	244.583333333	369.0	303.5	279.0	371.25	372.0	511.0	327.444444444	234.111111111	266.0	318.142857143	207.047619048	317.428571429	294.111111111
alpha_rarefaction_7750_8.txt	7750	8	n/a	n/a	650.375	n/a	235.5	n/a	273.235294118	n/a	n/a	396.6	n/a	n/a	n/a	340.333333333	686.553846154	n/a	252.909090909	339.0	781.037037037	560.133333333	n/a	346.5	184.214285714	301.066666667	219.153846154	349.5	279.5	313.352941176	216.2	295.84	272.75	307.875	511.4375	200.37037037	450.5	296.0
alpha_rarefaction_7750_9.txt	7750	9	n/a	n/a	728.205128205	n/a	367.1	n/a	364.8	n/a	n/a	397.875	n/a	n/a	n/a	284.954545455	565.070588235	n/a	230.272727273	531.5	507.896551724	567.02173913	n/a	229.0	353.6	345.545454545	243.909090909	185.909090909	333.2	338.363636364	262.666666667	367.130434783	261.0	175.5	277.0	237.473684211	645.0	261.625
alpha_rarefaction_8000_0.txt	8000	0	n/a	n/a	725.5	n/a	333.909090909	n/a	260.3125	n/a	n/a	268.230769231	n/a	n/a	n/a	315.5	725.082191781	n/a	243.75	297.25	719.44	652.381818182	n/a	299.0	275.461538462	260.15	373.5	186.111111111	243.25	377.0	379.142857143	383.0	268.25	211.047619048	420.882352941	246.913043478	387.875	246.3
alpha_rarefaction_8000_1.txt	8000	1	n/a	n/a	718.846153846	n/a	276.090909091	n/a	254.0	n/a	n/a	417.666666667	n/a	n/a	n/a	398.055555556	609.975903614	n/a	328.857142857	342.0	546.088235294	641.625	n/a	326.666666667	250.9375	273.230769231	331.909090909	300.25	213.0	472.0	374.0	297.12	268.333333333	246.1875	264.4	290.647058824	315.111111111	178.909090909
alpha_rarefaction_8000_2.txt	8000	2	n/a	n/a	717.857142857	n/a	227.0625	n/a	367.461538462	n/a	n/a	486.0	n/a	n/a	n/a	445.368421053	576.658536585	n/a	367.75	564.25	579.103448276	728.5	n/a	379.0	267.545454545	335.5	537.75	204.333333333	297.5	307.5625	204.090909091	417.136363636	265.666666667	253.571428571	377.555555556	243.142857143	397.625	278.5
alpha_rarefaction_8000_3.txt	8000	3	n/a	n/a	642.762886598	n/a	234.0	n/a	312.769230769	n/a	n/a	348.545454545	n/a	n/a	n/a	370.5	710.428571429	n/a	321.333333333	247.875	694.535714286	658.555555556	n/a	247.875	286.0	425.5	350.666666667	203.125	114.5	315.769230769	285.6	363.043478261	346.5	277.052631579	339.076923077	297.3	476.0	288.6
alpha_rarefaction_8000_4.txt	8000	4	n/a	n/a	712.038461538	n/a	310.0	n/a	256.352941176	n/a	n/a	387.0	n/a	n/a	n/a	327.476190476	560.085365854	n/a	219.125	273.5	529.0	780.162790698	n/a	389.2	213.153846154	277.461538462	489.5	243.3	261.0	482.5	259.666666667	282.757575758	389.25	284.833333333	294.291666667	201.375	411.5	267.5
alpha_rarefaction_8000_5.txt	8000	5	n/a	n/a	778.915492958	n/a	291.615384615	n/a	286.571428571	n/a	n/a	436.625	n/a	n/a	n/a	315.44	653.08	n/a	376.142857143	351.125	632.75	670.918367347	n/a	336.428571429	220.714285714	360.333333333	372.5	161.090909091	188.0	326.5625	360.333333333	340.12	186.909090909	277.235294118	486.352941176	290.272727273	451.5	286.333333333
alpha_rarefaction_8000_6.txt	8000	6	n/a	n/a	762.08	n/a	254.0	n/a	421.363636364	n/a	n/a	346.545454545	n/a	n/a	n/a	334.473684211	659.5	n/a	226.111111111	390.111111111	720.25	610.222222222	n/a	401.6	482.0	327.363636364	251.4	218.428571429	279.5	513.909090909	223.769230769	299.322580645	248.176470588	246.1875	426.0	342.4	324.125	250.363636364
alpha_rarefaction_8000_7.txt	8000	7	n/a	n/a	689.548780488	n/a	393.875	n/a	256.0	n/a	n/a	447.875	n/a	n/a	n/a	286.25	625.25	n/a	521.2	454.2	627.433333333	699.021276596	n/a	437.25	282.769230769	476.375	281.833333333	221.583333333	206.0	384.0	310.75	281.517241379	253.352941176	311.5625	372.5	201.434782609	274.428571429	231.272727273
alpha_rarefaction_8000_8.txt	8000	8	n/a	n/a	669.5	n/a	292.0	n/a	348.0	n/a	n/a	273.75	n/a	n/a	n/a	250.035714286	698.583333333	n/a	348.142857143	176.8	589.206896552	630.8	n/a	276.5	391.6	457.6	428.666666667	352.125	243.0	326.058823529	208.333333333	361.041666667	235.272727273	227.615384615	374.8125	279.235294118	729.0	358.8
alpha_rarefaction_8000_9.txt	8000	9	n/a	n/a	706.035714286	n/a	391.6	n/a	269.571428571	n/a	n/a	398.111111111	n/a	n/a	n/a	359.526315789	658.033898305	n/a	318.428571429	469.6	642.785714286	600.442307692	n/a	545.75	275.5	379.0	479.857142857	139.25	298.666666667	385.066666667	210.0	335.045454545	215.0	219.0	270.6	289.4375	568.0	238.5
alpha_rarefaction_8250_0.txt	8250	0	n/a	n/a	706.211764706	n/a	367.1	n/a	247.315789474	n/a	n/a	444.333333333	n/a	n/a	n/a	327.384615385	589.220588235	n/a	338.0	564.25	602.6875	645.765957447	n/a	257.666666667	343.5	178.55	248.0	207.090909091	250.142857143	388.153846154	256.0	254.090909091	302.090909091	203.0	412.375	306.5	368.75	267.230769231
alpha_rarefaction_8250_1.txt	8250	1	n/a	n/a	690.797468354	n/a	379.0	n/a	302.0	n/a	n/a	486.1	n/a	n/a	n/a	325.275862069	815.368421053	n/a	263.230769231	330.5	802.964285714	690.125	n/a	500.166666667	256.055555556	296.0	309.0	185.5	328.666666667	506.0	262.545454545	335.24137931	244.058823529	241.0	465.0	395.0	388.875	435.0
alpha_rarefaction_8250_2.txt	8250	2	n/a	n/a	732.888888889	n/a	216.894736842	n/a	283.4375	n/a	n/a	422.0	n/a	n/a	n/a	340.24	554.928571429	n/a	265.230769231	1149.5	731.206896552	703.75	n/a	1182.5	276.5	358.8	435.1	224.111111111	161.5	403.0	227.111111111	291.0	310.272727273	271.15	485.0	312.5625	361.375	298.090909091
alpha_rarefaction_8250_3.txt	8250	3	n/a	n/a	710.164556962	n/a	272.833333333	n/a	260.052631579	n/a	n/a	348.833333333	n/a	n/a	n/a	345.681818182	624.649350649	n/a	388.428571429	627.2	547.451612903	677.340909091	n/a	330.2	230.5	425.111111111	200.375	237.6	224.142857143	405.5	411.428571429	392.5	231.666666667	242.166666667	319.105263158	211.75	613.6	266.0
alpha_rarefaction_8250_4.txt	8250	4	n/a	n/a	661.647058824	n/a	415.363636364	n/a	293.875	n/a	n/a	353.272727273	n/a	n/a	n/a	361.913043478	652.098591549	n/a	187.833333333	229.0	362.255319149	647.142857143	n/a	425.666666667	227.4	193.2	234.461538462	205.111111111	163.0	523.363636364	264.545454545	333.965517241	354.6	272.666666667	382.0	214.5	360.375	691.75
alpha_rarefaction_8250_5.txt	8250	5	n/a	n/a	681.321428571	n/a	201.235294118	n/a	272.25	n/a	n/a	274.75	n/a	n/a	n/a	352.0	779.524590164	n/a	396.857142857	523.2	491.552631579	754.738095238	n/a	337.0	313.461538462	263.076923077	513.111111111	205.6	223.5	418.5	327.125	408.0	230.769230769	254.0	335.125	302.3	350.125	232.272727273
alpha_rarefaction_8250_6.txt	8250	6	n/a	n/a	722.678571429	n/a	366.1	n/a	261.055555556	n/a	n/a	243.375	n/a	n/a	n/a	349.666666667	702.514285714	n/a	265.272727273	642.0	662.964285714	561.528301887	n/a	401.5	242.571428571	243.058823529	257.75	199.5	251.0	334.0	351.142857143	396.625	234.5	403.583333333	364.652173913	253.375	248.1	290.6
alpha_rarefaction_8250_7.txt	8250	7	n/a	n/a	737.817073171	n/a	528.375	n/a	241.4	n/a	n/a	337.0	n/a	n/a	n/a	331.037037037	714.681818182	n/a	258.666666667	315.111111111	534.0	614.596491228	n/a	247.875	282.833333333	391.272727273	311.0	151.571428571	380.0	369.75	296.090909091	346.37037037	338.0	325.461538462	258.772727273	210.84	486.428571429	260.0
alpha_rarefaction_8250_8.txt	8250	8	n/a	n/a	706.08045977	n/a	277.090909091	n/a	294.714285714	n/a	n/a	302.25	n/a	n/a	n/a	357.652173913	591.333333333	n/a	474.0	583.0	579.176470588	631.20754717	n/a	1114.0	559.5	295.615384615	262.333333333	322.428571429	219.428571429	452.272727273	285.625	366.272727273	284.769230769	326.461538462	262.607142857	286.217391304	342.0	354.125
alpha_rarefaction_8250_9.txt	8250	9	n/a	n/a	694.11627907	n/a	330.25	n/a	420.583333333	n/a	n/a	274.75	n/a	n/a	n/a	467.625	610.263157895	n/a	354.333333333	325.125	622.384615385	668.02173913	n/a	357.166666667	216.166666667	271.272727273	239.4	251.875	262.0	341.714285714	286.6	306.44	224.2	347.866666667	338.894736842	292.647058824	328.857142857	216.666666667
alpha_rarefaction_8500_0.txt	8500	0	n/a	n/a	736.888888889	n/a	432.666666667	n/a	319.5	n/a	n/a	429.5	n/a	n/a	n/a	340.272727273	662.567567568	n/a	322.6	294.111111111	693.033333333	643.625	n/a	367.0	271.5	371.2	250.928571429	243.0	329.666666667	327.058823529	391.875	294.103448276	382.153846154	290.571428571	423.789473684	234.130434783	524.0	239.6
alpha_rarefaction_8500_1.txt	8500	1	n/a	n/a	649.857142857	n/a	262.666666667	n/a	301.882352941	n/a	n/a	399.111111111	n/a	n/a	n/a	346.681818182	588.183908046	n/a	294.0	397.857142857	692.551724138	621.833333333	n/a	357.166666667	231.666666667	269.4	318.8	328.666666667	381.0	401.153846154	350.6	334.53125	292.0	281.4	384.666666667	351.4375	474.0	252.1
alpha_rarefaction_8500_2.txt	8500	2	n/a	n/a	751.12345679	n/a	227.4	n/a	377.769230769	n/a	n/a	276.8125	n/a	n/a	n/a	309.875	625.2625	n/a	209.428571429	382.0	677.129032258	698.269230769	n/a	367.0	212.1875	234.0	297.25	227.666666667	429.0	294.555555556	314.5	306.307692308	222.0	421.461538462	304.272727273	244.913043478	509.0	470.428571429
alpha_rarefaction_8500_3.txt	8500	3	n/a	n/a	720.915662651	n/a	382.0	n/a	276.647058824	n/a	n/a	557.25	n/a	n/a	n/a	333.4	750.766666667	n/a	308.545454545	242.3	557.394736842	717.0625	n/a	400.6	421.0	446.875	284.0	254.142857143	189.111111111	473.0	358.8	359.076923077	216.588235294	339.076923077	278.222222222	242.166666667	568.0	289.6
alpha_rarefaction_8500_4.txt	8500	4	n/a	n/a	675.261904762	n/a	358.090909091	n/a	273.052631579	n/a	n/a	372.1	n/a	n/a	n/a	358.272727273	665.583333333	n/a	401.333333333	283.142857143	855.125	644.622641509	n/a	415.2	237.0	294.25	221.153846154	185.071428571	193.5	348.428571429	357.125	358.689655172	323.909090909	295.125	338.043478261	245.333333333	352.125	277.090909091
alpha_rarefaction_8500_5.txt	8500	5	n/a	n/a	718.228915663	n/a	565.857142857	n/a	306.066666667	n/a	n/a	387.75	n/a	n/a	n/a	478.0	666.067567568	n/a	252.333333333	320.333333333	625.941176471	623.781818182	n/a	376.142857143	220.833333333	380.0	283.769230769	171.714285714	170.166666667	477.0	319.111111111	345.260869565	230.058823529	280.4	365.55	233.541666667	524.2	244.214285714
alpha_rarefaction_8500_6.txt	8500	6	n/a	n/a	677.333333333	n/a	431.0	n/a	368.75	n/a	n/a	418.583333333	n/a	n/a	n/a	422.0	690.0	n/a	329.666666667	395.166666667	632.8	658.217391304	n/a	326.666666667	306.083333333	280.571428571	207.214285714	310.75	211.8	307.142857143	319.375	348.8125	402.111111111	254.058823529	279.869565217	291.166666667	291.111111111	268.5
alpha_rarefaction_8500_7.txt	8500	7	n/a	n/a	698.425287356	n/a	501.666666667	n/a	326.0	n/a	n/a	489.125	n/a	n/a	n/a	284.714285714	670.443037975	n/a	283.5	275.666666667	551.5	627.87755102	n/a	415.0	356.230769231	268.235294118	215.0625	165.125	144.153846154	443.0	194.2	331.785714286	347.545454545	325.461538462	319.0	325.176470588	431.0	285.0
alpha_rarefaction_8500_8.txt	8500	8	n/a	n/a	758.265822785	n/a	418.0	n/a	275.555555556	n/a	n/a	558.25	n/a	n/a	n/a	257.538461538	690.044776119	n/a	441.0	417.0	529.583333333	719.642857143	n/a	186.0	332.125	308.571428571	273.5	220.0	216.0	730.111111111	410.5	279.0	1050.0	246.0	430.0	212.0	313.375	272.272727273
alpha_rarefaction_8500_9.txt	8500	9	n/a	n/a	743.835443038	n/a	218.0	n/a	259.052631579	n/a	n/a	576.0	n/a	n/a	n/a	316.0	696.88	n/a	370.75	272.5	548.25	641.071428571	n/a	298.25	257.714285714	324.071428571	310.461538462	167.4375	217.1	372.4	292.0	291.535714286	438.666666667	228.894736842	334.125	248.142857143	443.0	281.3
alpha_rarefaction_8750_0.txt	8750	0	n/a	n/a	723.470588235	n/a	445.333333333	n/a	344.866666667	n/a	n/a	345.0	n/a	n/a	n/a	355.666666667	598.869047619	n/a	498.142857143	388.428571429	636.59375	628.232142857	n/a	297.25	321.8	295.0	344.833333333	200.071428571	334.2	459.076923077	490.428571429	310.193548387	307.083333333	302.235294118	284.375	291.272727273	343.0	354.666666667
alpha_rarefaction_8750_1.txt	8750	1	n/a	n/a	702.25	n/a	240.571428571	n/a	331.6875	n/a	n/a	361.090909091	n/a	n/a	n/a	354.260869565	656.797101449	n/a	386.875	455.2	525.0	586.175438596	n/a	281.333333333	342.428571429	345.214285714	323.083333333	198.066666667	169.111111111	457.714285714	292.111111111	287.757575758	449.0	271.166666667	424.0	276.476190476	369.75	373.75
alpha_rarefaction_8750_2.txt	8750	2	n/a	n/a	736.06097561	n/a	405.333333333	n/a	266.166666667	n/a	n/a	403.3	n/a	n/a	n/a	342.454545455	643.927710843	n/a	499.142857143	229.0	1004.05263158	628.434782609	n/a	460.666666667	330.363636364	507.666666667	493.545454545	237.6	242.25	441.214285714	268.75	327.5	322.230769231	352.5	345.043478261	200.666666667	745.0	233.461538462
alpha_rarefaction_8750_3.txt	8750	3	n/a	n/a	721.24137931	n/a	332.25	n/a	238.8	n/a	n/a	468.0	n/a	n/a	n/a	467.166666667	682.333333333	n/a	253.714285714	484.2	703.9375	698.279069767	n/a	377.25	254.0	236.619047619	317.8	196.0	198.666666667	500.083333333	321.5	291.757575758	231.8	352.5	333.125	214.6	398.625	314.545454545
